           6           6           6
          16         216
    1  0.00000000  0.00000000  0.00000000    1  0.00000000  0.00000000  0.00000000
    2  0.00000000  0.00000000  0.16666667    2  0.00000000  0.00000000  0.16666667
    3  0.00000000  0.00000000  0.33333333    3  0.00000000  0.00000000  0.33333333
    4  0.00000000  0.00000000  0.50000000    4  0.00000000  0.00000000  0.50000000
    5  0.00000000  0.00000000  0.66666667    3  0.00000000  0.00000000  0.33333333
    6  0.00000000  0.00000000  0.83333333    2  0.00000000  0.00000000  0.16666667
    7  0.00000000  0.16666667  0.00000000    2  0.00000000  0.00000000  0.16666667
    8  0.00000000  0.16666667  0.16666667    5  0.00000000  0.16666667  0.16666667
    9  0.00000000  0.16666667  0.33333333    6  0.00000000  0.16666667  0.33333333
   10  0.00000000  0.16666667  0.50000000    7  0.00000000  0.16666667  0.50000000
   11  0.00000000  0.16666667  0.66666667    8  0.00000000  0.16666667  0.66666667
   12  0.00000000  0.16666667  0.83333333    9  0.00000000  0.16666667  0.83333333
   13  0.00000000  0.33333333  0.00000000    3  0.00000000  0.00000000  0.33333333
   14  0.00000000  0.33333333  0.16666667    6  0.00000000  0.16666667  0.33333333
   15  0.00000000  0.33333333  0.33333333   10  0.00000000  0.33333333  0.33333333
   16  0.00000000  0.33333333  0.50000000   11  0.00000000  0.33333333  0.50000000
   17  0.00000000  0.33333333  0.66666667   12  0.00000000  0.33333333  0.66666667
   18  0.00000000  0.33333333  0.83333333    8  0.00000000  0.16666667  0.66666667
   19  0.00000000  0.50000000  0.00000000    4  0.00000000  0.00000000  0.50000000
   20  0.00000000  0.50000000  0.16666667    7  0.00000000  0.16666667  0.50000000
   21  0.00000000  0.50000000  0.33333333   11  0.00000000  0.33333333  0.50000000
   22  0.00000000  0.50000000  0.50000000   13  0.00000000  0.50000000  0.50000000
   23  0.00000000  0.50000000  0.66666667   11  0.00000000  0.33333333  0.50000000
   24  0.00000000  0.50000000  0.83333333    7  0.00000000  0.16666667  0.50000000
   25  0.00000000  0.66666667  0.00000000    3  0.00000000  0.00000000  0.33333333
