#Mode: 20
#              1                2                3                4                5                6                7                8                9               10               11               12               13 
#      Time (fs)          Sin 1 0          Sin 2 0          Sin 3 0         Tri 1 -1         Tri 2 -1         Tri 3 -1          Tri 1 0          Tri 2 0          Tri 3 0          Tri 1 1          Tri 2 1          Tri 3 1 
   113.000000000      0.000000000      0.498215295      0.493907200      0.000130768      0.001163428      0.002429198      0.000000000      0.000000000      0.000430717      0.000130768      0.001163428      0.002429198 
   113.500000000      0.000000000      0.498510070      0.493462706      0.000124165      0.001254697      0.002416772      0.000000000      0.000000000      0.000435956      0.000124165      0.001254697      0.002416772 
   114.000000000      0.000000000      0.498733124      0.493067628      0.000122280      0.001349259      0.002404326      0.000000000      0.000000000      0.000447519      0.000122280      0.001349259      0.002404326 
   114.500000000      0.000000000      0.498912081      0.492707336      0.000122367      0.001447644      0.002391362      0.000000000      0.000000000      0.000457836      0.000122367      0.001447644      0.002391362 
   115.000000000      0.000000000      0.499151813      0.492285533      0.000123189      0.001546707      0.002378328      0.000000000      0.000000000      0.000466208      0.000123189      0.001546707      0.002378328 
   115.500000000      0.000000000      0.499312449      0.491951853      0.000124454      0.001642138      0.002365132      0.000000000      0.000000000      0.000472252      0.000124454      0.001642138      0.002365132 
   116.000000000      0.000000000      0.499375176      0.491727700      0.000131444      0.001727887      0.002351712      0.000000000      0.000000000      0.000475037      0.000131444      0.001727887      0.002351712 
   116.500000000      0.000000000      0.499325980      0.491626464      0.000151295      0.001797687      0.002338048      0.000000000      0.000000000      0.000473496      0.000151295      0.001797687      0.002338048 
   117.000000000      0.000000000      0.499153813      0.491667719      0.000184927      0.001846832      0.002324195      0.000000000      0.000000000      0.000466559      0.000184927      0.001846832      0.002324195 
   117.500000000      0.000000000      0.498832076      0.491901297      0.000223377      0.001872934      0.002310265      0.000000000      0.000000000      0.000453476      0.000223377      0.001872934      0.002310265 
   118.000000000      0.000000000      0.498351103      0.492368736      0.000253293      0.001873471      0.002296372      0.000000000      0.000000000      0.000433889      0.000253293      0.001873471      0.002296372 
   118.500000000      0.000000000      0.497621948      0.493183350      0.000266396      0.001844172      0.002282272      0.000000000      0.000000000      0.000409021      0.000266396      0.001844172      0.002282272 
   119.000000000      0.000000000      0.496516502      0.494488935      0.000263893      0.001775510      0.002267472      0.000000000      0.000000000      0.000380815      0.000263893      0.001775510      0.002267472 
   119.500000000      0.000000000      0.494990606      0.496333160      0.000253942      0.001657632      0.002250718      0.000000000      0.000000000      0.000351650      0.000253942      0.001657632      0.002250718 
   120.000000000      0.000000000      0.493117468      0.498631128      0.000245856      0.001487888      0.002230270      0.000000000      0.000000000      0.000323378      0.000245856      0.001487888      0.002230270 
   120.500000000      0.000000000      0.491144632      0.501094360      0.000246044      0.001282284      0.002203812      0.000000000      0.000000000      0.000296727      0.000246044      0.001282284      0.002203812 
   121.000000000      0.000000000      0.489463536      0.503271386      0.000257159      0.001071101      0.002168597      0.000000000      0.000000000      0.000271365      0.000257159      0.001071101      0.002168597 
   121.500000000      0.000000000      0.488492895      0.504687439      0.000278933      0.000885606      0.002121744      0.000000000      0.000000000      0.000247098      0.000278933      0.000885606      0.002121744 
   122.000000000      0.000000000      0.488506211      0.505042853      0.000309047      0.000743193      0.002060681      0.000000000      0.000000000      0.000225092      0.000309047      0.000743193      0.002060681 
   122.500000000      0.000000000      0.489499219      0.504349554      0.000343518      0.000644493      0.001983689      0.000000000      0.000000000      0.000207827      0.000343518      0.000644493      0.001983689 
   123.000000000      0.000000000      0.491196749      0.502904948      0.000377181      0.000582842      0.001890453      0.000000000      0.000000000      0.000197350      0.000377181      0.000582842      0.001890453 
   123.500000000      0.000000000      0.493207216      0.501120762      0.000404895      0.000552072      0.001782492      0.000000000      0.000000000      0.000193104      0.000404895      0.000552072      0.001782492 
   124.000000000      0.000000000      0.495199762      0.499350509      0.000423442      0.000542286      0.001663348      0.000000000      0.000000000      0.000191578      0.000423442      0.000542286      0.001663348 
   124.500000000      0.000000000      0.496941179      0.497866612      0.000430245      0.000533049      0.001538457      0.000000000      0.000000000      0.000188707      0.000430245      0.000533049      0.001538457 
   125.000000000      0.000000000      0.498188487      0.496933850      0.000430211      0.000502426      0.001414655      0.000000000      0.000000000      0.000183082      0.000430211      0.000502426      0.001414655 
   125.500000000      0.000000000      0.498644306      0.496828672      0.000428604      0.000447227      0.001299395      0.000000000      0.000000000      0.000176570      0.000428604      0.000447227      0.001299395 
   126.000000000      0.000000000      0.498159264      0.497638448      0.000427281      0.000388408      0.001199729      0.000000000      0.000000000      0.000171451      0.000427281      0.000388408      0.001199729 
   126.500000000      0.000000000      0.497028118      0.498991924      0.000432309      0.000352469      0.001121467      0.000000000      0.000000000      0.000167468      0.000432309      0.000352469      0.001121467 
   127.000000000      0.000000000      0.495927291      0.500186422      0.000443810      0.000349711      0.001068302      0.000000000      0.000000000      0.000162641      0.000443810      0.000349711      0.001068302 
   127.500000000      0.000000000      0.495432086      0.500668515      0.000459065      0.000371056      0.001041243      0.000000000      0.000000000      0.000156671      0.000459065      0.000371056      0.001041243 
   128.000000000      0.000000000      0.495553079      0.500481259      0.000473633      0.000394860      0.001038279      0.000000000      0.000000000      0.000152117      0.000473633      0.000394860      0.001038279 
   128.500000000      0.000000000      0.495771956      0.500207022      0.000483285      0.000397014      0.001054432      0.000000000      0.000000000      0.000151560      0.000483285      0.000397014      0.001054432 
   129.000000000      0.000000000      0.495531614      0.500439950      0.000485569      0.000369180      0.001082303      0.000000000      0.000000000      0.000154332      0.000485569      0.000369180      0.001082303 
   129.500000000      0.000000000      0.494723226      0.501268920      0.000480408      0.000332054      0.001113125      0.000000000      0.000000000      0.000156681      0.000480408      0.000332054      0.001113125 
   130.000000000      0.000000000      0.493793270      0.502197000      0.000469932      0.000319327      0.001138125      0.000000000      0.000000000      0.000154959      0.000469932      0.000319327      0.001138125 
   130.500000000      0.000000000      0.493419322      0.502533185      0.000457740      0.000341782      0.001149968      0.000000000      0.000000000      0.000148512      0.000457740      0.000341782      0.001149968 
   131.000000000      0.000000000      0.493996974      0.501933785      0.000447662      0.000372970      0.001144051      0.000000000      0.000000000      0.000139874      0.000447662      0.000372970      0.001144051 
   131.500000000      0.000000000      0.495323419      0.500668971      0.000442307      0.000375802      0.001119426      0.000000000      0.000000000      0.000132541      0.000442307      0.000375802      0.001119426 
   132.000000000      0.000000000      0.496736518      0.499411283      0.000442045      0.000340850      0.001079026      0.000000000      0.000000000      0.000128358      0.000442045      0.000340850      0.001079026 
   132.500000000      0.000000000      0.497593982      0.498742155      0.000444917      0.000294777      0.001029005      0.000000000      0.000000000      0.000126465      0.000444917      0.000294777      0.001029005 
   133.000000000      0.000000000      0.497681515      0.498799841      0.000447433      0.000272458      0.000977289      0.000000000      0.000000000      0.000124284      0.000447433      0.000272458      0.000977289 
   133.500000000      0.000000000      0.497232913      0.499324039      0.000445874      0.000284135      0.000931758      0.000000000      0.000000000      0.000119514      0.000445874      0.000284135      0.000931758 
   134.000000000      0.000000000      0.496621727      0.499975994      0.000437674      0.000309042      0.000898623      0.000000000      0.000000000      0.000111601      0.000437674      0.000309042      0.000898623 
   134.500000000      0.000000000      0.496044589      0.500612624      0.000422392      0.000316685      0.000881393      0.000000000      0.000000000      0.000101849      0.000422392      0.000316685      0.000881393 
   135.000000000      0.000000000      0.495442700      0.501315256      0.000401825      0.000292392      0.000880587      0.000000000      0.000000000      0.000092437      0.000401825      0.000292392      0.000880587 
   135.500000000      0.000000000      0.494649186      0.502227171      0.000379186      0.000245918      0.000894118      0.000000000      0.000000000      0.000085199      0.000379186      0.000245918      0.000894118 
   136.000000000      0.000000000      0.493579279      0.503386094      0.000357796      0.000200945      0.000918132      0.000000000      0.000000000      0.000080882      0.000357796      0.000200945      0.000918132 
   136.500000000      0.000000000      0.492305687      0.504683214      0.000340052      0.000177901      0.000948045      0.000000000      0.000000000      0.000079103      0.000340052      0.000177901      0.000948045 
   137.000000000      0.000000000      0.490953680      0.505988177      0.000327146      0.000183012      0.000979520      0.000000000      0.000000000      0.000078788      0.000327146      0.000183012      0.000979520 
   137.500000000      0.000000000      0.489957685      0.506890120      0.000319464      0.000208072      0.001009201      0.000000000      0.000000000      0.000078720      0.000319464      0.000208072      0.001009201 
   138.000000000      0.000000000      0.489213328      0.507514682      0.000317140      0.000237439      0.001042438      0.000000000      0.000000000      0.000077957      0.000317140      0.000237439      0.001042438 
   138.500000000      0.000000000      0.488711715      0.507944064      0.000320100      0.000256748      0.001057248      0.000000000      0.000000000      0.000076029      0.000320100      0.000256748      0.001057248 
   139.000000000      0.000000000      0.488388581      0.508229054      0.000327967      0.000258863      0.001067781      0.000000000      0.000000000      0.000073143      0.000327967      0.000258863      0.001067781 
   139.500000000      0.000000000      0.487952119      0.508657908      0.000339279      0.000245406      0.001075836      0.000000000      0.000000000      0.000068930      0.000339279      0.000245406      0.001075836 
   140.000000000      0.000000000      0.487812808      0.508823799      0.000352074      0.000224840      0.001072658      0.000000000      0.000000000      0.000064250      0.000352074      0.000224840      0.001072658 
   140.500000000      0.000000000      0.487834882      0.508821231      0.000364371      0.000207553      0.001070218      0.000000000      0.000000000      0.000059603      0.000364371      0.000207553      0.001070218 
   141.000000000      0.000000000      0.488018765      0.508630133      0.000376088      0.000201400      0.001070337      0.000000000      0.000000000      0.000055453      0.000376088      0.000201400      0.001070337 
   141.500000000      0.000000000      0.488338435      0.508276749      0.000389937      0.000201300      0.001075080      0.000000000      0.000000000      0.000052181      0.000389937      0.000201300      0.001075080 
   142.000000000      0.000000000      0.488653087      0.507876198      0.000410280      0.000214096      0.001085964      0.000000000      0.000000000      0.000050035      0.000410280      0.000214096      0.001085964 
   142.500000000      0.000000000      0.488845118      0.507550057      0.000440112      0.000233901      0.001103803      0.000000000      0.000000000      0.000049192      0.000440112      0.000233901      0.001103803 
   143.000000000      0.000000000      0.488824727      0.507391550      0.000478283      0.000260040      0.001128671      0.000000000      0.000000000      0.000049735      0.000478283      0.000260040      0.001128671 
   143.500000000      0.000000000      0.488533369      0.507466245      0.000519463      0.000294996      0.001159894      0.000000000      0.000000000      0.000051681      0.000519463      0.000294996      0.001159894 
   144.000000000      0.000000000      0.487981194      0.507774283      0.000557496      0.000341182      0.001196071      0.000000000      0.000000000      0.000055025      0.000557496      0.000341182      0.001196071 
   144.500000000      0.000000000      0.487651758      0.507847340      0.000589346      0.000396122      0.001235177      0.000000000      0.000000000      0.000059614      0.000589346      0.000396122      0.001235177 
   145.000000000      0.000000000      0.487645611      0.507587421      0.000621275      0.000453801      0.001275640      0.000000000      0.000000000      0.000065535      0.000621275      0.000453801      0.001275640 
   145.500000000      0.000000000      0.488071448      0.506953274      0.000640467      0.000505320      0.001305464      0.000000000      0.000000000      0.000072775      0.000640467      0.000505320      0.001305464 
   146.000000000      0.000000000      0.488899521      0.505957403      0.000655145      0.000544358      0.001331244      0.000000000      0.000000000      0.000081581      0.000655145      0.000544358      0.001331244 
   146.500000000      0.000000000      0.490003656      0.504747275      0.000658950      0.000570659      0.001349870      0.000000000      0.000000000      0.000090111      0.000658950      0.000570659      0.001349870 
   147.000000000      0.000000000      0.491229594      0.503486445      0.000642410      0.000589721      0.001360340      0.000000000      0.000000000      0.000099020      0.000642410      0.000589721      0.001360340 
   147.500000000      0.000000000      0.492445603      0.502304785      0.000599098      0.000609215      0.001362509      0.000000000      0.000000000      0.000107968      0.000599098      0.000609215      0.001362509 
   148.000000000      0.000000000      0.493537040      0.501299105      0.000532387      0.000634216      0.001357018      0.000000000      0.000000000      0.000116612      0.000532387      0.000634216      0.001357018 
   148.500000000      0.000000000      0.494393596      0.500548016      0.000457521      0.000664213      0.001345158      0.000000000      0.000000000      0.000124604      0.000457521      0.000664213      0.001345158 
   149.000000000      0.000000000      0.494943307      0.500088316      0.000394988      0.000694752      0.001328649      0.000000000      0.000000000      0.000131598      0.000394988      0.000694752      0.001328649 
   149.500000000      0.000000000      0.495207858      0.499875880      0.000357437      0.000722731      0.001309328      0.000000000      0.000000000      0.000137269      0.000357437      0.000722731      0.001309328 
   150.000000000      0.000000000      0.495287082      0.499814254      0.000339933      0.000749894      0.001288846      0.000000000      0.000000000      0.000141320      0.000339933      0.000749894      0.001288846 
   150.500000000      0.000000000      0.495262387      0.499850009      0.000323069      0.000780496      0.001268482      0.000000000      0.000000000      0.000143510      0.000323069      0.000780496      0.001268482 
   151.000000000      0.000000000      0.495139016      0.500010961      0.000287447      0.000816554      0.001249170      0.000000000      0.000000000      0.000143683      0.000287447      0.000816554      0.001249170 
   151.500000000      0.000000000      0.494895204      0.500329566      0.000228046      0.000856994      0.001231678      0.000000000      0.000000000      0.000141793      0.000228046      0.000856994      0.001231678 
   152.000000000      0.000000000      0.494539689      0.500770344      0.000158951      0.000900316      0.001216754      0.000000000      0.000000000      0.000137926      0.000158951      0.000900316      0.001216754 
   152.500000000      0.000000000      0.493423318      0.501278338      0.000106656      0.001271216      0.001205029      0.000000000      0.000000000      0.000132543      0.000106656      0.001271216      0.001205029 
   153.000000000      0.000000000      0.492470532      0.501784710      0.000088017      0.001525139      0.001196692      0.000000000      0.000000000      0.000125062      0.000088017      0.001525139      0.001196692 
   153.500000000      0.000000000      0.491601227      0.502275107      0.000096804      0.001715582      0.001191265      0.000000000      0.000000000      0.000116365      0.000096804      0.001715582      0.001191265 
   154.000000000      0.000000000      0.490749646      0.502739997      0.000104159      0.001909672      0.001187838      0.000000000      0.000000000      0.000107018      0.000104159      0.001909672      0.001187838 
   154.500000000      0.000000000      0.489865127      0.503126519      0.000088166      0.002181614      0.001185689      0.000000000      0.000000000      0.000097415      0.000088166      0.002181614      0.001185689 
   155.000000000      0.000000000      0.488898379      0.503327553      0.000058625      0.002599822      0.001184611      0.000000000      0.000000000      0.000087953      0.000058625      0.002599822      0.001184611 
   155.500000000      0.000000000      0.487796387      0.503243023      0.000042600      0.003213635      0.001184465      0.000000000      0.000000000      0.000079189      0.000042600      0.003213635      0.001184465 
   156.000000000      0.000000000      0.486473519      0.502885446      0.000048617      0.004051497      0.001184481      0.000000000      0.000000000      0.000071846      0.000048617      0.004051497      0.001184481 
   156.500000000      0.000000000      0.484829440      0.502389000      0.000059713      0.005114362      0.001183389      0.000000000      0.000000000      0.000066631      0.000059713      0.005114362      0.001183389 
   157.000000000      0.000000000      0.482780890      0.501902272      0.000063937      0.006382095      0.001180361      0.000000000      0.000000000      0.000064052      0.000063937      0.006382095      0.001180361 
   157.500000000      0.000000000      0.480284699      0.501522147      0.000071249      0.007817814      0.001175369      0.000000000      0.000000000      0.000064290      0.000071249      0.007817814      0.001175369 
   158.000000000      0.000000000      0.477372371      0.501309061      0.000089913      0.009367382      0.001168382      0.000000000      0.000000000      0.000067215      0.000089913      0.009367382      0.001168382 
   158.500000000      0.000000000      0.474180726      0.501288375      0.000106842      0.010963717      0.001158721      0.000000000      0.000000000      0.000072340      0.000106842      0.010963717      0.001158721 
   159.000000000      0.000000000      0.470973142      0.501385735      0.000108510      0.012526886      0.001145620      0.000000000      0.000000000      0.000079091      0.000108510      0.012526886      0.001145620 
   159.500000000      0.000000000      0.468052957      0.501462271      0.000103573      0.013966458      0.001128928      0.000000000      0.000000000      0.000086853      0.000103573      0.013966458      0.001128928 
   160.000000000      0.000000000      0.465715485      0.501382057      0.000107312      0.015187521      0.001108867      0.000000000      0.000000000      0.000095057      0.000107312      0.015187521      0.001108867 
   160.500000000      0.000000000      0.464217133      0.501077036      0.000116713      0.016099129      0.001085390      0.000000000      0.000000000      0.000103366      0.000116713      0.016099129      0.001085390 
   161.000000000      0.000000000      0.464999062      0.500594461      0.000112720      0.015977611      0.001058220      0.000000000      0.000000000      0.000109377      0.000112720      0.015977611      0.001058220 
   161.500000000      0.000000000      0.465602425      0.500069784      0.000098337      0.015980323      0.001027409      0.000000000      0.000000000      0.000115655      0.000098337      0.015980323      0.001027409 
   162.000000000      0.000000000      0.466716200      0.499649376      0.000085761      0.015677432      0.000993650      0.000000000      0.000000000      0.000120738      0.000085761      0.015677432      0.000993650 
   162.500000000      0.000000000      0.467860593      0.499452429      0.000080841      0.015242284      0.000957817      0.000000000      0.000000000      0.000125095      0.000080841      0.015242284      0.000957817 
   163.000000000      0.000000000      0.468979346      0.499549715      0.000070331      0.014680203      0.000920548      0.000000000      0.000000000      0.000128775      0.000070331      0.014680203      0.000920548 
   163.500000000      0.000000000      0.470115854      0.499871160      0.000049625      0.014008376      0.000882581      0.000000000      0.000000000      0.000131822      0.000049625      0.014008376      0.000882581 
   164.000000000      0.000000000      0.471405851      0.500197969      0.000033326      0.013252414      0.000845208      0.000000000      0.000000000      0.000134282      0.000033326      0.013252414      0.000845208 
   164.500000000      0.000000000      0.472972831      0.500326525      0.000030699      0.012441453      0.000810069      0.000000000      0.000000000      0.000136201      0.000030699      0.012441453      0.000810069 
   165.000000000      0.000000000      0.474818695      0.500208413      0.000033039      0.011605938      0.000778651      0.000000000      0.000000000      0.000137636      0.000033039      0.011605938      0.000778651 
   165.500000000      0.000000000      0.476805520      0.499934743      0.000030779      0.010777559      0.000752198      0.000000000      0.000000000      0.000138665      0.000030779      0.010777559      0.000752198 
   166.000000000      0.000000000      0.478710504      0.499660060      0.000026971      0.009986128      0.000731920      0.000000000      0.000000000      0.000139399      0.000026971      0.009986128      0.000731920 
   166.500000000      0.000000000      0.480327121      0.499529674      0.000030249      0.009252295      0.000719063      0.000000000      0.000000000      0.000139991      0.000030249      0.009252295      0.000719063 
   167.000000000      0.000000000      0.481576151      0.499601046      0.000043960      0.008582360      0.000714766      0.000000000      0.000000000      0.000140631      0.000043960      0.008582360      0.000714766 
   167.500000000      0.000000000      0.482556374      0.499808134      0.000062589      0.007964159      0.000720274      0.000000000      0.000000000      0.000141448      0.000062589      0.007964159      0.000720274 
   168.000000000      0.000000000      0.483450863      0.500002674      0.000083661      0.007382533      0.000735721      0.000000000      0.000000000      0.000142633      0.000083661      0.007382533      0.000735721 
   168.500000000      0.000000000      0.484428934      0.500064941      0.000106728      0.006812616      0.000761631      0.000000000      0.000000000      0.000144176      0.000106728      0.006812616      0.000761631 
   169.000000000      0.000000000      0.485555221      0.499974619      0.000136547      0.006227436      0.000798177      0.000000000      0.000000000      0.000145839      0.000136547      0.006227436      0.000798177 
   169.500000000      0.000000000      0.486784576      0.499799747      0.000177894      0.005611057      0.000845367      0.000000000      0.000000000      0.000147040      0.000177894      0.005611057      0.000845367 
   170.000000000      0.000000000      0.488018023      0.499624062      0.000227965      0.004974380      0.000903195      0.000000000      0.000000000      0.000146836      0.000227965      0.004974380      0.000903195 
   170.500000000      0.000000000      0.489168699      0.499462685      0.000280344      0.004358954      0.000972990      0.000000000      0.000000000      0.000144042      0.000280344      0.004358954      0.000972990 
   171.000000000      0.000000000      0.490196483      0.499277734      0.000327908      0.003820283      0.001045934      0.000000000      0.000000000      0.000137532      0.000327908      0.003820283      0.001045934 
   171.500000000      0.000000000      0.491111112      0.498973234      0.000368483      0.003398535      0.001127458      0.000000000      0.000000000      0.000126703      0.000368483      0.003398535      0.001127458 
   172.000000000      0.000000000      0.491965149      0.498499783      0.000403290      0.003091577      0.001216704      0.000000000      0.000000000      0.000111924      0.000403290      0.003091577      0.001216704 
   172.500000000      0.000000000      0.492840278      0.497883716      0.000433092      0.002848361      0.001309177      0.000000000      0.000000000      0.000094746      0.000433092      0.002848361      0.001309177 
   173.000000000      0.000000000      0.493802256      0.497195962      0.000456977      0.002596623      0.001408486      0.000000000      0.000000000      0.000077612      0.000456977      0.002596623      0.001408486 
   173.500000000      0.000000000      0.494825673      0.496547965      0.000473266      0.002297012      0.001511359      0.000000000      0.000000000      0.000063088      0.000473266      0.002297012      0.001511359 
   174.000000000      0.000000000      0.495753527      0.496037561      0.000479864      0.001982338      0.001615803      0.000000000      0.000000000      0.000052901      0.000479864      0.001982338      0.001615803 
   174.500000000      0.000000000      0.496400104      0.495720048      0.000474392      0.001722219      0.001719664      0.000000000      0.000000000      0.000047297      0.000474392      0.001722219      0.001719664 
   175.000000000      0.000000000      0.496664094      0.495588512      0.000455720      0.001574905      0.001820634      0.000000000      0.000000000      0.000044877      0.000455720      0.001574905      0.001820634 
   175.500000000      0.000000000      0.496670889      0.495580569      0.000425657      0.001510384      0.001916310      0.000000000      0.000000000      0.000043840      0.000425657      0.001510384      0.001916310 
   176.000000000      0.000000000      0.496672234      0.495616768      0.000389573      0.001440603      0.002004300      0.000000000      0.000000000      0.000042045      0.000389573      0.001440603      0.002004300 
   176.500000000      0.000000000      0.496745753      0.495662157      0.000354707      0.001344129      0.002078001      0.000000000      0.000000000      0.000038414      0.000354707      0.001344129      0.002078001 
   177.000000000      0.000000000      0.496763946      0.495731208      0.000326830      0.001269409      0.002139373      0.000000000      0.000000000      0.000033623      0.000326830      0.001269409      0.002139373 
   177.500000000      0.000000000      0.496568610      0.495893689      0.000308029      0.001262766      0.002183294      0.000000000      0.000000000      0.000029523      0.000308029      0.001262766      0.002183294 
   178.000000000      0.000000000      0.496161194      0.496207232      0.000298040      0.001296191      0.002207785      0.000000000      0.000000000      0.000027542      0.000298040      0.001296191      0.002207785 
   178.500000000      0.000000000      0.495613508      0.496701840      0.000305438      0.001310638      0.002212715      0.000000000      0.000000000      0.000027070      0.000305438      0.001310638      0.002212715 
   179.000000000      0.000000000      0.494751145      0.497599448      0.000316498      0.001300239      0.002195078      0.000000000      0.000000000      0.000025777      0.000316498      0.001300239      0.002195078 
   179.500000000      0.000000000      0.493656567      0.498718467      0.000348819      0.001294904      0.002157705      0.000000000      0.000000000      0.000022109      0.000348819      0.001294904      0.002157705 
   180.000000000      0.000000000      0.492100234      0.500305143      0.000404110      0.001281794      0.002102765      0.000000000      0.000000000      0.000017286      0.000404110      0.001281794      0.002102765 
   180.500000000      0.000000000      0.490211553      0.502326217      0.000476202      0.001214361      0.002033530      0.000000000      0.000000000      0.000014044      0.000476202      0.001214361      0.002033530 
   181.000000000      0.000000000      0.488068388      0.504714341      0.000551980      0.001095647      0.001954316      0.000000000      0.000000000      0.000013386      0.000551980      0.001095647      0.001954316 
   181.500000000      0.000000000      0.485752999      0.507276004      0.000633390      0.000975970      0.001869357      0.000000000      0.000000000      0.000013562      0.000633390      0.000975970      0.001869357 
   182.000000000      0.000000000      0.483439653      0.509806654      0.000724422      0.000862844      0.001783251      0.000000000      0.000000000      0.000012660      0.000724422      0.000862844      0.001783251 
   182.500000000      0.000000000      0.481453310      0.512032322      0.000825532      0.000725868      0.001700193      0.000000000      0.000000000      0.000011183      0.000825532      0.000725868      0.001700193 
   183.000000000      0.000000000      0.480147611      0.513569399      0.000926307      0.000586039      0.001623608      0.000000000      0.000000000      0.000011082      0.000926307      0.000586039      0.001623608 
   183.500000000      0.000000000      0.479806324      0.514035032      0.001013516      0.000503661      0.001555758      0.000000000      0.000000000      0.000012774      0.001013516      0.000503661      0.001555758 
   184.000000000      0.000000000      0.480586530      0.513269912      0.001084710      0.000482498      0.001497411      0.000000000      0.000000000      0.000014320      0.001084710      0.000482498      0.001497411 
   184.500000000      0.000000000      0.482375852      0.511464273      0.001148229      0.000477230      0.001447634      0.000000000      0.000000000      0.000013687      0.001148229      0.000477230      0.001447634 
   185.000000000      0.000000000      0.484731267      0.509074667      0.001210205      0.000477494      0.001403818      0.000000000      0.000000000      0.000011033      0.001210205      0.000477494      0.001403818 
   185.500000000      0.000000000      0.487096334      0.506633777      0.001267047      0.000501630      0.001362096      0.000000000      0.000000000      0.000008344      0.001267047      0.000501630      0.001362096 
   186.000000000      0.000000000      0.489074545      0.504594936      0.001311172      0.000532197      0.001318272      0.000000000      0.000000000      0.000007236      0.001311172      0.000532197      0.001318272 
   186.500000000      0.000000000      0.490486994      0.503236903      0.001339331      0.000525810      0.001269108      0.000000000      0.000000000      0.000007603      0.001339331      0.000525810      0.001269108 
   187.000000000      0.000000000      0.491312233      0.502603103      0.001353716      0.000470914      0.001213554      0.000000000      0.000000000      0.000008296      0.001353716      0.000470914      0.001213554 
   187.500000000      0.000000000      0.491677267      0.502498799      0.001357894      0.000396432      0.001153396      0.000000000      0.000000000      0.000008491      0.001357894      0.000396432      0.001153396 
   188.000000000      0.000000000      0.491842140      0.502583651      0.001353766      0.000336303      0.001092961      0.000000000      0.000000000      0.000008149      0.001353766      0.000336303      0.001092961 
   188.500000000      0.000000000      0.492088556      0.502531656      0.001341522      0.000306717      0.001037883      0.000000000      0.000000000      0.000007543      0.001341522      0.000306717      0.001037883 
   189.000000000      0.000000000      0.492577488      0.502173106      0.001321008      0.000306968      0.000993332      0.000000000      0.000000000      0.000006790      0.001321008      0.000306968      0.000993332 
   189.500000000      0.000000000      0.493285833      0.501548415      0.001292906      0.000324722      0.000962311      0.000000000      0.000000000      0.000005873      0.001292906      0.000324722      0.000962311 
   190.000000000      0.000000000      0.494042234      0.500863769      0.001259760      0.000340200      0.000944601      0.000000000      0.000000000      0.000004872      0.001259760      0.000340200      0.000944601 
   190.500000000      0.000000000      0.494610886      0.500442008      0.001200328      0.000334712      0.000936506      0.000000000      0.000000000      0.000004014      0.001200328      0.000334712      0.000936506 
   191.000000000      0.000000000      0.494774085      0.500485008      0.001135157      0.000301497      0.000932039      0.000000000      0.000000000      0.000003520      0.001135157      0.000301497      0.000932039 
   191.500000000      0.000000000      0.494393163      0.501119413      0.001066760      0.000250854      0.000924378      0.000000000      0.000000000      0.000003441      0.001066760      0.000250854      0.000924378 
   192.000000000      0.000000000      0.493443215      0.502326857      0.001000837      0.000204749      0.000907562      0.000000000      0.000000000      0.000003632      0.001000837      0.000204749      0.000907562 
   192.500000000      0.000000000      0.492018961      0.503966243      0.000942860      0.000184484      0.000878123      0.000000000      0.000000000      0.000003861      0.000942860      0.000184484      0.000878123 
   193.000000000      0.000000000      0.490311221      0.505819888      0.000897234      0.000199237      0.000835999      0.000000000      0.000000000      0.000003952      0.000897234      0.000199237      0.000835999 
   193.500000000      0.000000000      0.488558324      0.507651890      0.000866444      0.000241938      0.000784576      0.000000000      0.000000000      0.000003870      0.000866444      0.000241938      0.000784576 
   194.000000000      0.000000000      0.487039068      0.509209357      0.000850029      0.000293983      0.000729919      0.000000000      0.000000000      0.000003715      0.000850029      0.000293983      0.000729919 
   194.500000000      0.000000000      0.485915568      0.510363781      0.000843775      0.000335266      0.000679457      0.000000000      0.000000000      0.000003654      0.000843775      0.000335266      0.000679457 
   195.000000000      0.000000000      0.485294359      0.511034334      0.000839425      0.000353840      0.000640468      0.000000000      0.000000000      0.000003840      0.000839425      0.000353840      0.000640468 
   195.500000000      0.000000000      0.485196157      0.511209586      0.000825950      0.000350219      0.000618777      0.000000000      0.000000000      0.000004364      0.000825950      0.000350219      0.000618777 
   196.000000000      0.000000000      0.485574920      0.510928852      0.000792632      0.000335098      0.000617896      0.000000000      0.000000000      0.000004977      0.000792632      0.000335098      0.000617896 
   196.500000000      0.000000000      0.486331072      0.510265780      0.000733065      0.000326848      0.000638749      0.000000000      0.000000000      0.000005822      0.000733065      0.000326848      0.000638749 
   197.000000000      0.000000000      0.487387948      0.509296413      0.000647898      0.000326548      0.000679881      0.000000000      0.000000000      0.000006986      0.000647898      0.000326548      0.000679881 
   197.500000000      0.000000000      0.488610193      0.508121696      0.000545196      0.000346672      0.000738048      0.000000000      0.000000000      0.000008280      0.000545196      0.000346672      0.000738048 
   198.000000000      0.000000000      0.489857290      0.506866443      0.000437827      0.000386461      0.000809003      0.000000000      0.000000000      0.000009685      0.000437827      0.000386461      0.000809003 
   198.500000000      0.000000000      0.490967757      0.505685080      0.000340881      0.000438813      0.000888286      0.000000000      0.000000000      0.000011203      0.000340881      0.000438813      0.000888286 
   199.000000000      0.000000000      0.491780076      0.504742529      0.000268757      0.000491592      0.000971934      0.000000000      0.000000000      0.000012828      0.000268757      0.000491592      0.000971934 
