           0           0           0
          56         216
    1  0.00000000  0.00000000  0.00000000    1  0.00500000  0.00500000  0.00500000
    2  0.00000000  0.00000000  0.16666667    2  0.00500000  0.00500000  0.17166667
    3  0.00000000  0.00000000  0.33333333    3  0.83833333  0.83833333  0.83833333
    4  0.00000000  0.00000000  0.50000000    4  0.00500000  0.00500000  0.83833333
    5  0.00000000  0.00000000  0.66666667    3  0.83833333  0.83833333  0.83833333
    6  0.00000000  0.00000000  0.83333333    2  0.00500000  0.00500000  0.17166667
    7  0.00000000  0.16666667  0.00000000    2  0.00500000  0.00500000  0.17166667
    8  0.00000000  0.16666667  0.16666667    5  0.17166667  0.17166667  0.17166667
    9  0.00000000  0.16666667  0.33333333    6  0.00500000  0.00500000  0.33833333
   10  0.00000000  0.16666667  0.50000000    7  0.67166667  0.67166667  0.67166667
   11  0.00000000  0.16666667  0.66666667    8  0.00500000  0.00500000  0.67166667
   12  0.00000000  0.16666667  0.83333333    9  0.33833333  0.33833333  0.33833333
   13  0.00000000  0.33333333  0.00000000    3  0.83833333  0.83833333  0.83833333
   14  0.00000000  0.33333333  0.16666667    6  0.00500000  0.00500000  0.33833333
   15  0.00000000  0.33333333  0.33333333   10  0.00500000  0.00500000  0.50500000
   16  0.00000000  0.33333333  0.50000000   11  0.50500000  0.50500000  0.50500000
   17  0.00000000  0.33333333  0.66666667   12  0.00500000  0.17166667  0.17166667
   18  0.00000000  0.33333333  0.83333333    8  0.00500000  0.00500000  0.67166667
   19  0.00000000  0.50000000  0.00000000    4  0.00500000  0.00500000  0.83833333
   20  0.00000000  0.50000000  0.16666667    7  0.67166667  0.67166667  0.67166667
   21  0.00000000  0.50000000  0.33333333   11  0.50500000  0.50500000  0.50500000
   22  0.00000000  0.50000000  0.50000000   13  0.00500000  0.83833333  0.83833333
   23  0.00000000  0.50000000  0.66666667   11  0.50500000  0.50500000  0.50500000
   24  0.00000000  0.50000000  0.83333333    7  0.67166667  0.67166667  0.67166667
   25  0.00000000  0.66666667  0.00000000    3  0.83833333  0.83833333  0.83833333
   26  0.00000000  0.66666667  0.16666667    8  0.00500000  0.00500000  0.67166667
   27  0.00000000  0.66666667  0.33333333   12  0.00500000  0.17166667  0.17166667
   28  0.00000000  0.66666667  0.50000000   11  0.50500000  0.50500000  0.50500000
   29  0.00000000  0.66666667  0.66666667   10  0.00500000  0.00500000  0.50500000
   30  0.00000000  0.66666667  0.83333333    6  0.00500000  0.00500000  0.33833333
   31  0.00000000  0.83333333  0.00000000    2  0.00500000  0.00500000  0.17166667
   32  0.00000000  0.83333333  0.16666667    9  0.33833333  0.33833333  0.33833333
   33  0.00000000  0.83333333  0.33333333    8  0.00500000  0.00500000  0.67166667
   34  0.00000000  0.83333333  0.50000000    7  0.67166667  0.67166667  0.67166667
   35  0.00000000  0.83333333  0.66666667    6  0.00500000  0.00500000  0.33833333
   36  0.00000000  0.83333333  0.83333333    5  0.17166667  0.17166667  0.17166667
   37  0.16666667  0.00000000  0.00000000    2  0.00500000  0.00500000  0.17166667
   38  0.16666667  0.00000000  0.16666667    5  0.17166667  0.17166667  0.17166667
   39  0.16666667  0.00000000  0.33333333    6  0.00500000  0.00500000  0.33833333
   40  0.16666667  0.00000000  0.50000000    7  0.67166667  0.67166667  0.67166667
   41  0.16666667  0.00000000  0.66666667    8  0.00500000  0.00500000  0.67166667
   42  0.16666667  0.00000000  0.83333333    9  0.33833333  0.33833333  0.33833333
   43  0.16666667  0.16666667  0.00000000    5  0.17166667  0.17166667  0.17166667
   44  0.16666667  0.16666667  0.16666667    2  0.00500000  0.00500000  0.17166667
   45  0.16666667  0.16666667  0.33333333    9  0.33833333  0.33833333  0.33833333
   46  0.16666667  0.16666667  0.50000000    8  0.00500000  0.00500000  0.67166667
   47  0.16666667  0.16666667  0.66666667    7  0.67166667  0.67166667  0.67166667
   48  0.16666667  0.16666667  0.83333333    6  0.00500000  0.00500000  0.33833333
   49  0.16666667  0.33333333  0.00000000    6  0.00500000  0.00500000  0.33833333
   50  0.16666667  0.33333333  0.16666667    9  0.33833333  0.33833333  0.33833333
   51  0.16666667  0.33333333  0.33333333    6  0.00500000  0.00500000  0.33833333
   52  0.16666667  0.33333333  0.50000000   14  0.00500000  0.17166667  0.33833333
   53  0.16666667  0.33333333  0.66666667   15  0.17166667  0.83833333  0.83833333
   54  0.16666667  0.33333333  0.83333333   14  0.00500000  0.17166667  0.33833333
   55  0.16666667  0.50000000  0.00000000    7  0.67166667  0.67166667  0.67166667
   56  0.16666667  0.50000000  0.16666667    8  0.00500000  0.00500000  0.67166667
   57  0.16666667  0.50000000  0.33333333   14  0.00500000  0.17166667  0.33833333
   58  0.16666667  0.50000000  0.50000000   11  0.50500000  0.50500000  0.50500000
   59  0.16666667  0.50000000  0.66666667   16  0.83833333  0.67166667  0.67166667
   60  0.16666667  0.50000000  0.83333333   15  0.17166667  0.83833333  0.83833333
   61  0.16666667  0.66666667  0.00000000    8  0.00500000  0.00500000  0.67166667
