           1  -30.2302931700316     
           2  -29.4383614127880     
           3  -27.4883359369944     
           4  -27.2540290863240     
           5  -26.5539116847632     
           6  -26.4847471417551     
           7  -25.8110370523127     
           8  -25.7305553240326     
           9  -24.4950166585326     
          10  -24.3854835165930     
          11  -23.8998677490623     
          12  -23.4701159346608     
          13  -21.5382519606671     
          14  -21.5139173358790     
          15  -21.0440697191061     
          16  -19.8753597987199     
          17  -19.7146678915358     
          18  -18.7324889466809     
          19  -18.6081424276189     
          20  -18.0891837458146     
          21  -17.8288705206477     
          22  -17.5054136568527     
          23  -17.0640010654755     
          24  -16.1838736237978     
          25  -16.0016863928986     
          26  -15.8038246457639     
          27  -15.6973928111447     
          28  -15.4889471590231     
          29  -15.2103339743566     
          30  -14.0017042746751     
          31  -13.5339555313055     
          32  -12.6464618977696     
          33  -12.5888063834578     
          34  -12.1937106735800     
          35  -8.95779938632517     
          36  -6.53861995357094     
          37  -6.45973535037934     
          38  -5.26242304083040     
          39  -4.06034432535918     
          40  -1.44726261794058     
          41  -1.09203982822982     
          42   1.43752527087630     
          43   1.90169630776048     
          44   5.40264625037879     
          45   5.58164559300003     
          46   6.16728611488053     
          47   6.83494961058561     
          48   7.46935954079442     
          49   7.51865476887805     
          50   8.14387235741165     
          51   8.32633210349735     
          52   11.0184347590667     
          53   13.2301409392792     
          54   14.1456348262981     
          55   14.8120323547630     
          56   17.8029378115785     
          57   18.8139144739788     
          58   19.2550416188640     
          59   19.5546345016092     
          60   21.0087719590884     
          61   23.0874042231252     
          62   23.3484929993873     
          63   24.9909091240430     
          64   26.2031915252488     
          65   32.6360460982050     
          66   37.7834789937910     
