# k =  0.00000000E+00  0.00000000E+00  0.00000000E+00 spin= 1
 # n1 <i|Sigma_ch|i> (eV), partial sum
 #      nbands   ch(vbm)          ch(cbm)           diff        converged
     326 -0.11726101E+02 -0.83119865E+01  0.34141144E+01  0.34281905E+01
     327 -0.11726138E+02 -0.83119940E+01  0.34141443E+01  0.34281905E+01
     328 -0.11726233E+02 -0.83120079E+01  0.34142251E+01  0.34281905E+01
     329 -0.11726297E+02 -0.83120169E+01  0.34142801E+01  0.34281905E+01
     330 -0.11726343E+02 -0.83120245E+01  0.34143180E+01  0.34281905E+01
     331 -0.11726381E+02 -0.83120332E+01  0.34143483E+01  0.34281905E+01
     332 -0.11726434E+02 -0.83120402E+01  0.34143935E+01  0.34281905E+01
     333 -0.11726465E+02 -0.83120450E+01  0.34144196E+01  0.34281905E+01
     334 -0.11726516E+02 -0.83120521E+01  0.34144639E+01  0.34281905E+01
     335 -0.11726549E+02 -0.83120584E+01  0.34144911E+01  0.34281905E+01
     336 -0.11726590E+02 -0.83120644E+01  0.34145260E+01  0.34281905E+01
     337 -0.11726623E+02 -0.83120696E+01  0.34145531E+01  0.34281905E+01
     338 -0.11726653E+02 -0.83120731E+01  0.34145802E+01  0.34281905E+01
     339 -0.11726691E+02 -0.83120775E+01  0.34146138E+01  0.34281905E+01
     340 -0.11726741E+02 -0.83120846E+01  0.34146563E+01  0.34281905E+01
     341 -0.11726789E+02 -0.83120932E+01  0.34146962E+01  0.34281905E+01
     342 -0.11726826E+02 -0.83120983E+01  0.34147278E+01  0.34281905E+01
     343 -0.11726876E+02 -0.83121071E+01  0.34147686E+01  0.34281905E+01
     344 -0.11726907E+02 -0.83121105E+01  0.34147964E+01  0.34281905E+01
     345 -0.11726951E+02 -0.83121169E+01  0.34148341E+01  0.34281905E+01
     346 -0.11726974E+02 -0.83121197E+01  0.34148545E+01  0.34281905E+01
     347 -0.11726999E+02 -0.83121229E+01  0.34148764E+01  0.34281905E+01
     348 -0.11727027E+02 -0.83121270E+01  0.34149005E+01  0.34281905E+01
     349 -0.11727059E+02 -0.83121319E+01  0.34149268E+01  0.34281905E+01
     350 -0.11727085E+02 -0.83121345E+01  0.34149508E+01  0.34281905E+01
       1 -0.12689989E+01 -0.15842430E+01 -0.31524409E+00  0.34281905E+01
       2 -0.21233805E+01 -0.24189519E+01 -0.29557134E+00  0.34281905E+01
       3 -0.42494347E+01 -0.26559565E+01  0.15934783E+01  0.34281905E+01
       4 -0.77420289E+01 -0.28578506E+01  0.48841783E+01  0.34281905E+01
       5 -0.80582715E+01 -0.57123896E+01  0.23458819E+01  0.34281905E+01
       6 -0.82573733E+01 -0.62437305E+01  0.20136427E+01  0.34281905E+01
       7 -0.84258125E+01 -0.65182279E+01  0.19075846E+01  0.34281905E+01
       8 -0.86843512E+01 -0.66912688E+01  0.19930824E+01  0.34281905E+01
       9 -0.88127631E+01 -0.68540190E+01  0.19587441E+01  0.34281905E+01
      10 -0.89369352E+01 -0.69496941E+01  0.19872411E+01  0.34281905E+01
      11 -0.89955041E+01 -0.70546691E+01  0.19408349E+01  0.34281905E+01
      12 -0.90547362E+01 -0.71308031E+01  0.19239331E+01  0.34281905E+01
      13 -0.92327720E+01 -0.71987140E+01  0.20340581E+01  0.34281905E+01
      14 -0.92885425E+01 -0.72439497E+01  0.20445928E+01  0.34281905E+01
      15 -0.93580509E+01 -0.72822122E+01  0.20758387E+01  0.34281905E+01
      16 -0.94354199E+01 -0.73167374E+01  0.21186826E+01  0.34281905E+01
      17 -0.94893813E+01 -0.73523175E+01  0.21370638E+01  0.34281905E+01
      18 -0.95555533E+01 -0.73965867E+01  0.21589666E+01  0.34281905E+01
      19 -0.96274506E+01 -0.74382715E+01  0.21891792E+01  0.34281905E+01
      20 -0.97078317E+01 -0.74631752E+01  0.22446565E+01  0.34281905E+01
      21 -0.97360158E+01 -0.74826344E+01  0.22533815E+01  0.34281905E+01
      22 -0.97749305E+01 -0.74988367E+01  0.22760937E+01  0.34281905E+01
      23 -0.98125685E+01 -0.75224303E+01  0.22901382E+01  0.34281905E+01
      24 -0.98615536E+01 -0.75463996E+01  0.23151540E+01  0.34281905E+01
      25 -0.99068011E+01 -0.75658531E+01  0.23409480E+01  0.34281905E+01
      26 -0.99546300E+01 -0.75908840E+01  0.23637460E+01  0.34281905E+01
      27 -0.99941630E+01 -0.76126382E+01  0.23815248E+01  0.34281905E+01
      28 -0.10022991E+02 -0.76230338E+01  0.23999568E+01  0.34281905E+01
      29 -0.10063295E+02 -0.76427224E+01  0.24205724E+01  0.34281905E+01
      30 -0.10107264E+02 -0.76698478E+01  0.24374161E+01  0.34281905E+01
      31 -0.10167915E+02 -0.76897091E+01  0.24782057E+01  0.34281905E+01
      32 -0.10202172E+02 -0.77132889E+01  0.24888829E+01  0.34281905E+01
      33 -0.10231962E+02 -0.77357825E+01  0.24961797E+01  0.34281905E+01
      34 -0.10257381E+02 -0.77458869E+01  0.25114944E+01  0.34281905E+01
      35 -0.10291808E+02 -0.77616034E+01  0.25302044E+01  0.34281905E+01
      36 -0.10322446E+02 -0.77773768E+01  0.25450691E+01  0.34281905E+01
      37 -0.10345389E+02 -0.77902009E+01  0.25551884E+01  0.34281905E+01
      38 -0.10408971E+02 -0.78243515E+01  0.25846198E+01  0.34281905E+01
      39 -0.10453671E+02 -0.78387007E+01  0.26149704E+01  0.34281905E+01
      40 -0.10490632E+02 -0.78555321E+01  0.26351001E+01  0.34281905E+01
      41 -0.10524438E+02 -0.78741584E+01  0.26502795E+01  0.34281905E+01
      42 -0.10564741E+02 -0.78911091E+01  0.26736314E+01  0.34281905E+01
      43 -0.10625650E+02 -0.79241078E+01  0.27015417E+01  0.34281905E+01
      44 -0.10654999E+02 -0.79353562E+01  0.27196425E+01  0.34281905E+01
      45 -0.10682580E+02 -0.79513911E+01  0.27311893E+01  0.34281905E+01
      46 -0.10724476E+02 -0.79693346E+01  0.27551417E+01  0.34281905E+01
      47 -0.10758330E+02 -0.79805323E+01  0.27777980E+01  0.34281905E+01
      48 -0.10782860E+02 -0.79912246E+01  0.27916354E+01  0.34281905E+01
      49 -0.10826269E+02 -0.80116969E+01  0.28145718E+01  0.34281905E+01
      50 -0.10854250E+02 -0.80243444E+01  0.28299056E+01  0.34281905E+01
      51 -0.10905838E+02 -0.80404320E+01  0.28654058E+01  0.34281905E+01
      52 -0.10928182E+02 -0.80496841E+01  0.28784981E+01  0.34281905E+01
      53 -0.10963861E+02 -0.80691182E+01  0.28947429E+01  0.34281905E+01
      54 -0.10989151E+02 -0.80785740E+01  0.29105766E+01  0.34281905E+01
      55 -0.11018109E+02 -0.80894961E+01  0.29286127E+01  0.34281905E+01
      56 -0.11043927E+02 -0.81005290E+01  0.29433979E+01  0.34281905E+01
      57 -0.11062245E+02 -0.81111204E+01  0.29511244E+01  0.34281905E+01
      58 -0.11075781E+02 -0.81160972E+01  0.29596842E+01  0.34281905E+01
      59 -0.11096285E+02 -0.81248649E+01  0.29714197E+01  0.34281905E+01
      60 -0.11117682E+02 -0.81344011E+01  0.29832813E+01  0.34281905E+01
      61 -0.11143483E+02 -0.81444412E+01  0.29990415E+01  0.34281905E+01
      62 -0.11159075E+02 -0.81526692E+01  0.30064059E+01  0.34281905E+01
      63 -0.11170531E+02 -0.81572356E+01  0.30132952E+01  0.34281905E+01
      64 -0.11185506E+02 -0.81666473E+01  0.30188584E+01  0.34281905E+01
      65 -0.11205996E+02 -0.81743310E+01  0.30316648E+01  0.34281905E+01
      66 -0.11225900E+02 -0.81819025E+01  0.30439978E+01  0.34281905E+01
      67 -0.11240473E+02 -0.81878694E+01  0.30526035E+01  0.34281905E+01
      68 -0.11257971E+02 -0.81949972E+01  0.30629734E+01  0.34281905E+01
      69 -0.11271762E+02 -0.82007946E+01  0.30709675E+01  0.34281905E+01
      70 -0.11285074E+02 -0.82071901E+01  0.30778839E+01  0.34281905E+01
      71 -0.11296092E+02 -0.82130798E+01  0.30830117E+01  0.34281905E+01
      72 -0.11312721E+02 -0.82244443E+01  0.30882770E+01  0.34281905E+01
      73 -0.11325633E+02 -0.82311780E+01  0.30944548E+01  0.34281905E+01
      74 -0.11335290E+02 -0.82356651E+01  0.30996249E+01  0.34281905E+01
      75 -0.11345862E+02 -0.82402245E+01  0.31056375E+01  0.34281905E+01
      76 -0.11354884E+02 -0.82434072E+01  0.31114763E+01  0.34281905E+01
      77 -0.11368106E+02 -0.82482843E+01  0.31198213E+01  0.34281905E+01
      78 -0.11384220E+02 -0.82553115E+01  0.31289080E+01  0.34281905E+01
      79 -0.11394214E+02 -0.82596768E+01  0.31345369E+01  0.34281905E+01
      80 -0.11403271E+02 -0.82637861E+01  0.31394844E+01  0.34281905E+01
      81 -0.11413212E+02 -0.82678178E+01  0.31453940E+01  0.34281905E+01
      82 -0.11420918E+02 -0.82720045E+01  0.31489132E+01  0.34281905E+01
      83 -0.11432699E+02 -0.82763380E+01  0.31563611E+01  0.34281905E+01
      84 -0.11444116E+02 -0.82805615E+01  0.31635542E+01  0.34281905E+01
      85 -0.11449973E+02 -0.82833616E+01  0.31666118E+01  0.34281905E+01
      86 -0.11457230E+02 -0.82871701E+01  0.31700603E+01  0.34281905E+01
      87 -0.11466736E+02 -0.82904278E+01  0.31763086E+01  0.34281905E+01
      88 -0.11474893E+02 -0.82941174E+01  0.31807755E+01  0.34281905E+01
      89 -0.11481416E+02 -0.82962659E+01  0.31851504E+01  0.34281905E+01
      90 -0.11492005E+02 -0.83008103E+01  0.31911950E+01  0.34281905E+01
      91 -0.11497834E+02 -0.83034308E+01  0.31944034E+01  0.34281905E+01
      92 -0.11507267E+02 -0.83075264E+01  0.31997405E+01  0.34281905E+01
      93 -0.11512794E+02 -0.83099881E+01  0.32028058E+01  0.34281905E+01
      94 -0.11519524E+02 -0.83129451E+01  0.32065790E+01  0.34281905E+01
      95 -0.11526997E+02 -0.83160071E+01  0.32109899E+01  0.34281905E+01
      96 -0.11531077E+02 -0.83187404E+01  0.32123366E+01  0.34281905E+01
      97 -0.11539229E+02 -0.83223052E+01  0.32169241E+01  0.34281905E+01
      98 -0.11545008E+02 -0.83244781E+01  0.32205295E+01  0.34281905E+01
      99 -0.11548870E+02 -0.83258025E+01  0.32230679E+01  0.34281905E+01
     100 -0.11555256E+02 -0.83281463E+01  0.32271092E+01  0.34281905E+01
     101 -0.11560353E+02 -0.83300963E+01  0.32302569E+01  0.34281905E+01
     102 -0.11566556E+02 -0.83333290E+01  0.32332267E+01  0.34281905E+01
     103 -0.11572929E+02 -0.83354967E+01  0.32374328E+01  0.34281905E+01
     104 -0.11577396E+02 -0.83372594E+01  0.32401364E+01  0.34281905E+01
     105 -0.11584200E+02 -0.83403625E+01  0.32438374E+01  0.34281905E+01
     106 -0.11588835E+02 -0.83423509E+01  0.32464838E+01  0.34281905E+01
     107 -0.11593238E+02 -0.83439214E+01  0.32493167E+01  0.34281905E+01
     108 -0.11597480E+02 -0.83456741E+01  0.32518057E+01  0.34281905E+01
     109 -0.11602770E+02 -0.83475651E+01  0.32552046E+01  0.34281905E+01
     110 -0.11608287E+02 -0.83495083E+01  0.32587789E+01  0.34281905E+01
     111 -0.11613006E+02 -0.83514614E+01  0.32615447E+01  0.34281905E+01
     112 -0.11618216E+02 -0.83533165E+01  0.32648998E+01  0.34281905E+01
     113 -0.11621669E+02 -0.83548348E+01  0.32668344E+01  0.34281905E+01
     114 -0.11625661E+02 -0.83560597E+01  0.32696017E+01  0.34281905E+01
     115 -0.11629616E+02 -0.83574034E+01  0.32722130E+01  0.34281905E+01
     116 -0.11633718E+02 -0.83590905E+01  0.32746274E+01  0.34281905E+01
     117 -0.11637335E+02 -0.83603091E+01  0.32770256E+01  0.34281905E+01
     118 -0.11641132E+02 -0.83619335E+01  0.32791982E+01  0.34281905E+01
     119 -0.11645734E+02 -0.83634919E+01  0.32822425E+01  0.34281905E+01
     120 -0.11648942E+02 -0.83645767E+01  0.32843650E+01  0.34281905E+01
     121 -0.11652441E+02 -0.83659262E+01  0.32865152E+01  0.34281905E+01
     122 -0.11656280E+02 -0.83672014E+01  0.32890786E+01  0.34281905E+01
     123 -0.11658656E+02 -0.83682592E+01  0.32903968E+01  0.34281905E+01
     124 -0.11662366E+02 -0.83695076E+01  0.32928579E+01  0.34281905E+01
     125 -0.11666031E+02 -0.83709008E+01  0.32951300E+01  0.34281905E+01
     126 -0.11669013E+02 -0.83719999E+01  0.32970130E+01  0.34281905E+01
     127 -0.11672771E+02 -0.83732249E+01  0.32995466E+01  0.34281905E+01
     128 -0.11675801E+02 -0.83742485E+01  0.33015522E+01  0.34281905E+01
     129 -0.11678127E+02 -0.83751878E+01  0.33029389E+01  0.34281905E+01
     130 -0.11681240E+02 -0.83763198E+01  0.33049203E+01  0.34281905E+01
     131 -0.11683669E+02 -0.83771281E+01  0.33065408E+01  0.34281905E+01
     132 -0.11686746E+02 -0.83781140E+01  0.33086322E+01  0.34281905E+01
     133 -0.11689933E+02 -0.83791954E+01  0.33107379E+01  0.34281905E+01
     134 -0.11692705E+02 -0.83800626E+01  0.33126425E+01  0.34281905E+01
     135 -0.11694647E+02 -0.83808095E+01  0.33138378E+01  0.34281905E+01
     136 -0.11697057E+02 -0.83815346E+01  0.33155223E+01  0.34281905E+01
     137 -0.11699805E+02 -0.83824153E+01  0.33173898E+01  0.34281905E+01
     138 -0.11702098E+02 -0.83831470E+01  0.33189505E+01  0.34281905E+01
     139 -0.11704645E+02 -0.83841177E+01  0.33205272E+01  0.34281905E+01
     140 -0.11706484E+02 -0.83849249E+01  0.33215587E+01  0.34281905E+01
     141 -0.11710149E+02 -0.83861021E+01  0.33240473E+01  0.34281905E+01
     142 -0.11712372E+02 -0.83867583E+01  0.33256133E+01  0.34281905E+01
     143 -0.11715400E+02 -0.83877665E+01  0.33276336E+01  0.34281905E+01
     144 -0.11717609E+02 -0.83885970E+01  0.33290123E+01  0.34281905E+01
     145 -0.11719420E+02 -0.83892297E+01  0.33301903E+01  0.34281905E+01
     146 -0.11721638E+02 -0.83899138E+01  0.33317246E+01  0.34281905E+01
     147 -0.11723253E+02 -0.83904549E+01  0.33327980E+01  0.34281905E+01
     148 -0.11725417E+02 -0.83911392E+01  0.33342773E+01  0.34281905E+01
     149 -0.11726974E+02 -0.83917693E+01  0.33352044E+01  0.34281905E+01
     150 -0.11729569E+02 -0.83925980E+01  0.33369707E+01  0.34281905E+01
     151 -0.11731434E+02 -0.83931458E+01  0.33382878E+01  0.34281905E+01
     152 -0.11733366E+02 -0.83938498E+01  0.33395158E+01  0.34281905E+01
     153 -0.11735161E+02 -0.83944401E+01  0.33407213E+01  0.34281905E+01
     154 -0.11736788E+02 -0.83950966E+01  0.33416911E+01  0.34281905E+01
     155 -0.11739082E+02 -0.83957658E+01  0.33433162E+01  0.34281905E+01
     156 -0.11740501E+02 -0.83961955E+01  0.33443050E+01  0.34281905E+01
     157 -0.11741900E+02 -0.83966244E+01  0.33452752E+01  0.34281905E+01
     158 -0.11743929E+02 -0.83973520E+01  0.33465770E+01  0.34281905E+01
     159 -0.11745472E+02 -0.83978188E+01  0.33476532E+01  0.34281905E+01
     160 -0.11747922E+02 -0.83987275E+01  0.33491947E+01  0.34281905E+01
     161 -0.11749523E+02 -0.83992483E+01  0.33502747E+01  0.34281905E+01
     162 -0.11751067E+02 -0.83997709E+01  0.33512962E+01  0.34281905E+01
     163 -0.11751957E+02 -0.84000731E+01  0.33518836E+01  0.34281905E+01
     164 -0.11753325E+02 -0.84004760E+01  0.33528493E+01  0.34281905E+01
     165 -0.11754638E+02 -0.84009002E+01  0.33537373E+01  0.34281905E+01
     166 -0.11756763E+02 -0.84014481E+01  0.33553144E+01  0.34281905E+01
     167 -0.11758348E+02 -0.84019091E+01  0.33564391E+01  0.34281905E+01
     168 -0.11759548E+02 -0.84023800E+01  0.33571682E+01  0.34281905E+01
     169 -0.11761143E+02 -0.84029597E+01  0.33581828E+01  0.34281905E+01
     170 -0.11762523E+02 -0.84034217E+01  0.33591012E+01  0.34281905E+01
     171 -0.11763816E+02 -0.84038169E+01  0.33599990E+01  0.34281905E+01
     172 -0.11765221E+02 -0.84041919E+01  0.33610294E+01  0.34281905E+01
     173 -0.11766212E+02 -0.84045467E+01  0.33616653E+01  0.34281905E+01
     174 -0.11767434E+02 -0.84048762E+01  0.33625573E+01  0.34281905E+01
     175 -0.11768352E+02 -0.84052413E+01  0.33631102E+01  0.34281905E+01
     176 -0.11769377E+02 -0.84055643E+01  0.33638123E+01  0.34281905E+01
     177 -0.11770884E+02 -0.84060541E+01  0.33648303E+01  0.34281905E+01
     178 -0.11772415E+02 -0.84064810E+01  0.33659337E+01  0.34281905E+01
     179 -0.11773553E+02 -0.84067689E+01  0.33667836E+01  0.34281905E+01
     180 -0.11775328E+02 -0.84072246E+01  0.33681033E+01  0.34281905E+01
     181 -0.11776521E+02 -0.84075052E+01  0.33690153E+01  0.34281905E+01
     182 -0.11777464E+02 -0.84077634E+01  0.33697002E+01  0.34281905E+01
     183 -0.11779133E+02 -0.84081827E+01  0.33709498E+01  0.34281905E+01
     184 -0.11779960E+02 -0.84084018E+01  0.33715585E+01  0.34281905E+01
     185 -0.11781308E+02 -0.84087355E+01  0.33725720E+01  0.34281905E+01
     186 -0.11782251E+02 -0.84089932E+01  0.33732580E+01  0.34281905E+01
     187 -0.11783831E+02 -0.84093216E+01  0.33745090E+01  0.34281905E+01
     188 -0.11785451E+02 -0.84096521E+01  0.33757990E+01  0.34281905E+01
     189 -0.11786516E+02 -0.84099276E+01  0.33765880E+01  0.34281905E+01
     190 -0.11787406E+02 -0.84102170E+01  0.33771891E+01  0.34281905E+01
     191 -0.11788577E+02 -0.84104920E+01  0.33780854E+01  0.34281905E+01
     192 -0.11789370E+02 -0.84107450E+01  0.33786249E+01  0.34281905E+01
     193 -0.11790048E+02 -0.84109117E+01  0.33791362E+01  0.34281905E+01
     194 -0.11791147E+02 -0.84111998E+01  0.33799474E+01  0.34281905E+01
     195 -0.11792110E+02 -0.84114584E+01  0.33806514E+01  0.34281905E+01
     196 -0.11793452E+02 -0.84117363E+01  0.33817153E+01  0.34281905E+01
     197 -0.11794221E+02 -0.84119106E+01  0.33823104E+01  0.34281905E+01
     198 -0.11795220E+02 -0.84121273E+01  0.33830930E+01  0.34281905E+01
     199 -0.11796149E+02 -0.84123827E+01  0.33837659E+01  0.34281905E+01
     200 -0.11796911E+02 -0.84126080E+01  0.33843028E+01  0.34281905E+01
     201 -0.11797889E+02 -0.84128268E+01  0.33850619E+01  0.34281905E+01
     202 -0.11798916E+02 -0.84130477E+01  0.33858679E+01  0.34281905E+01
     203 -0.11799796E+02 -0.84132556E+01  0.33865403E+01  0.34281905E+01
     204 -0.11800244E+02 -0.84133764E+01  0.33868673E+01  0.34281905E+01
     205 -0.11801141E+02 -0.84135540E+01  0.33875871E+01  0.34281905E+01
     206 -0.11801816E+02 -0.84137061E+01  0.33881096E+01  0.34281905E+01
     207 -0.11802571E+02 -0.84138756E+01  0.33886952E+01  0.34281905E+01
     208 -0.11803278E+02 -0.84140293E+01  0.33892484E+01  0.34281905E+01
     209 -0.11804182E+02 -0.84142462E+01  0.33899361E+01  0.34281905E+01
     210 -0.11805423E+02 -0.84145304E+01  0.33908928E+01  0.34281905E+01
     211 -0.11805985E+02 -0.84146758E+01  0.33913089E+01  0.34281905E+01
     212 -0.11806660E+02 -0.84148425E+01  0.33918171E+01  0.34281905E+01
     213 -0.11807269E+02 -0.84149804E+01  0.33922889E+01  0.34281905E+01
     214 -0.11807845E+02 -0.84151079E+01  0.33927373E+01  0.34281905E+01
     215 -0.11808581E+02 -0.84152846E+01  0.33932961E+01  0.34281905E+01
     216 -0.11809094E+02 -0.84153962E+01  0.33936973E+01  0.34281905E+01
     217 -0.11809678E+02 -0.84155271E+01  0.33941514E+01  0.34281905E+01
     218 -0.11810248E+02 -0.84156664E+01  0.33945813E+01  0.34281905E+01
     219 -0.11810974E+02 -0.84158289E+01  0.33951450E+01  0.34281905E+01
     220 -0.11811592E+02 -0.84159517E+01  0.33956407E+01  0.34281905E+01
     221 -0.11812380E+02 -0.84161044E+01  0.33962756E+01  0.34281905E+01
     222 -0.11812873E+02 -0.84162058E+01  0.33966675E+01  0.34281905E+01
     223 -0.11813536E+02 -0.84163211E+01  0.33972146E+01  0.34281905E+01
     224 -0.11814077E+02 -0.84164431E+01  0.33976337E+01  0.34281905E+01
     225 -0.11814540E+02 -0.84165370E+01  0.33980027E+01  0.34281905E+01
     226 -0.11815022E+02 -0.84166369E+01  0.33983854E+01  0.34281905E+01
     227 -0.11815482E+02 -0.84167313E+01  0.33987508E+01  0.34281905E+01
     228 -0.11816001E+02 -0.84168459E+01  0.33991553E+01  0.34281905E+01
     229 -0.11816264E+02 -0.84169128E+01  0.33993513E+01  0.34281905E+01
     230 -0.11817053E+02 -0.84170827E+01  0.33999700E+01  0.34281905E+01
     231 -0.11817430E+02 -0.84171573E+01  0.34002731E+01  0.34281905E+01
     232 -0.11817993E+02 -0.84172816E+01  0.34007115E+01  0.34281905E+01
     233 -0.11818509E+02 -0.84173929E+01  0.34011165E+01  0.34281905E+01
     234 -0.11818949E+02 -0.84174821E+01  0.34014670E+01  0.34281905E+01
     235 -0.11819350E+02 -0.84175885E+01  0.34017614E+01  0.34281905E+01
     236 -0.11819641E+02 -0.84176553E+01  0.34019856E+01  0.34281905E+01
     237 -0.11820083E+02 -0.84177376E+01  0.34023454E+01  0.34281905E+01
     238 -0.11820445E+02 -0.84178331E+01  0.34026123E+01  0.34281905E+01
     239 -0.11820842E+02 -0.84179271E+01  0.34029149E+01  0.34281905E+01
     240 -0.11821238E+02 -0.84180064E+01  0.34032318E+01  0.34281905E+01
     241 -0.11821600E+02 -0.84181068E+01  0.34034934E+01  0.34281905E+01
     242 -0.11822200E+02 -0.84182216E+01  0.34039789E+01  0.34281905E+01
     243 -0.11822563E+02 -0.84182978E+01  0.34042648E+01  0.34281905E+01
     244 -0.11822864E+02 -0.84183713E+01  0.34044925E+01  0.34281905E+01
     245 -0.11823201E+02 -0.84184406E+01  0.34047602E+01  0.34281905E+01
     246 -0.11823489E+02 -0.84185061E+01  0.34049832E+01  0.34281905E+01
     247 -0.11823829E+02 -0.84185811E+01  0.34052477E+01  0.34281905E+01
     248 -0.11824146E+02 -0.84186604E+01  0.34054856E+01  0.34281905E+01
     249 -0.11824367E+02 -0.84187222E+01  0.34056447E+01  0.34281905E+01
     250 -0.11824747E+02 -0.84188182E+01  0.34059283E+01  0.34281905E+01
     251 -0.11825100E+02 -0.84189324E+01  0.34061676E+01  0.34281905E+01
     252 -0.11825397E+02 -0.84190252E+01  0.34063720E+01  0.34281905E+01
     253 -0.11825732E+02 -0.84191319E+01  0.34066000E+01  0.34281905E+01
     254 -0.11826405E+02 -0.84192628E+01  0.34071418E+01  0.34281905E+01
     255 -0.11826700E+02 -0.84193650E+01  0.34073351E+01  0.34281905E+01
     256 -0.11827039E+02 -0.84194733E+01  0.34075655E+01  0.34281905E+01
     257 -0.11827439E+02 -0.84195995E+01  0.34078391E+01  0.34281905E+01
     258 -0.11827665E+02 -0.84196708E+01  0.34079938E+01  0.34281905E+01
     259 -0.11827960E+02 -0.84197721E+01  0.34081876E+01  0.34281905E+01
     260 -0.11828114E+02 -0.84198232E+01  0.34082907E+01  0.34281905E+01
     261 -0.11828533E+02 -0.84199237E+01  0.34086091E+01  0.34281905E+01
     262 -0.11828755E+02 -0.84199830E+01  0.34087716E+01  0.34281905E+01
     263 -0.11829003E+02 -0.84200590E+01  0.34089442E+01  0.34281905E+01
     264 -0.11829296E+02 -0.84201474E+01  0.34091488E+01  0.34281905E+01
     265 -0.11829557E+02 -0.84202148E+01  0.34093424E+01  0.34281905E+01
     266 -0.11829883E+02 -0.84202913E+01  0.34095917E+01  0.34281905E+01
     267 -0.11830242E+02 -0.84203845E+01  0.34098573E+01  0.34281905E+01
     268 -0.11830404E+02 -0.84204386E+01  0.34099653E+01  0.34281905E+01
     269 -0.11830596E+02 -0.84204967E+01  0.34100993E+01  0.34281905E+01
     270 -0.11830781E+02 -0.84205541E+01  0.34102269E+01  0.34281905E+01
     271 -0.11830976E+02 -0.84206117E+01  0.34103645E+01  0.34281905E+01
     272 -0.11831237E+02 -0.84206753E+01  0.34105617E+01  0.34281905E+01
     273 -0.11831436E+02 -0.84207312E+01  0.34107045E+01  0.34281905E+01
     274 -0.11831586E+02 -0.84207853E+01  0.34108008E+01  0.34281905E+01
     275 -0.11831769E+02 -0.84208346E+01  0.34109346E+01  0.34281905E+01
     276 -0.11831925E+02 -0.84208816E+01  0.34110436E+01  0.34281905E+01
     277 -0.11832148E+02 -0.84209376E+01  0.34112107E+01  0.34281905E+01
     278 -0.11832337E+02 -0.84209908E+01  0.34113462E+01  0.34281905E+01
     279 -0.11832545E+02 -0.84210438E+01  0.34115008E+01  0.34281905E+01
     280 -0.11832725E+02 -0.84210901E+01  0.34116353E+01  0.34281905E+01
     281 -0.11832926E+02 -0.84211454E+01  0.34117805E+01  0.34281905E+01
     282 -0.11833080E+02 -0.84211772E+01  0.34119031E+01  0.34281905E+01
     283 -0.11833221E+02 -0.84212145E+01  0.34120061E+01  0.34281905E+01
     284 -0.11833368E+02 -0.84212491E+01  0.34121190E+01  0.34281905E+01
     285 -0.11833585E+02 -0.84212851E+01  0.34122996E+01  0.34281905E+01
     286 -0.11833700E+02 -0.84213149E+01  0.34123851E+01  0.34281905E+01
     287 -0.11833850E+02 -0.84213481E+01  0.34125022E+01  0.34281905E+01
     288 -0.11833967E+02 -0.84213846E+01  0.34125825E+01  0.34281905E+01
     289 -0.11834160E+02 -0.84214185E+01  0.34127413E+01  0.34281905E+01
     290 -0.11834373E+02 -0.84214748E+01  0.34128980E+01  0.34281905E+01
     291 -0.11834547E+02 -0.84215171E+01  0.34130300E+01  0.34281905E+01
     292 -0.11834702E+02 -0.84215627E+01  0.34131393E+01  0.34281905E+01
     293 -0.11834808E+02 -0.84215864E+01  0.34132212E+01  0.34281905E+01
     294 -0.11834929E+02 -0.84216119E+01  0.34133171E+01  0.34281905E+01
     295 -0.11835070E+02 -0.84216433E+01  0.34134270E+01  0.34281905E+01
     296 -0.11835174E+02 -0.84216741E+01  0.34135000E+01  0.34281905E+01
     297 -0.11835275E+02 -0.84216970E+01  0.34135779E+01  0.34281905E+01
     298 -0.11835384E+02 -0.84217205E+01  0.34136636E+01  0.34281905E+01
     299 -0.11835524E+02 -0.84217475E+01  0.34137765E+01  0.34281905E+01
     300 -0.11835608E+02 -0.84217672E+01  0.34138405E+01  0.34281905E+01
     301 -0.11835689E+02 -0.84217847E+01  0.34139039E+01  0.34281905E+01
     302 -0.11835818E+02 -0.84218115E+01  0.34140063E+01  0.34281905E+01
     303 -0.11835961E+02 -0.84218346E+01  0.34141266E+01  0.34281905E+01
     304 -0.11836098E+02 -0.84218656E+01  0.34142321E+01  0.34281905E+01
     305 -0.11836162E+02 -0.84218797E+01  0.34142825E+01  0.34281905E+01
     306 -0.11836289E+02 -0.84219000E+01  0.34143890E+01  0.34281905E+01
     307 -0.11836417E+02 -0.84219217E+01  0.34144948E+01  0.34281905E+01
     308 -0.11836484E+02 -0.84219359E+01  0.34145481E+01  0.34281905E+01
     309 -0.11836586E+02 -0.84219547E+01  0.34146309E+01  0.34281905E+01
     310 -0.11836639E+02 -0.84219664E+01  0.34146728E+01  0.34281905E+01
     311 -0.11836723E+02 -0.84219838E+01  0.34147394E+01  0.34281905E+01
     312 -0.11836805E+02 -0.84220025E+01  0.34148027E+01  0.34281905E+01
     313 -0.11836907E+02 -0.84220198E+01  0.34148870E+01  0.34281905E+01
     314 -0.11836967E+02 -0.84220290E+01  0.34149378E+01  0.34281905E+01
