#Mode: 20
#              1                2                3                4                5                6                7                8                9               10               11               12               13 
#      Time (fs)          Sin 1 0          Sin 2 0          Sin 3 0         Tri 1 -1         Tri 2 -1         Tri 3 -1          Tri 1 0          Tri 2 0          Tri 3 0          Tri 1 1          Tri 2 1          Tri 3 1 
    59.500000000      0.000000000      0.179592526      0.815755682      0.000389767      0.001535351      0.000393408      0.000000000      0.000014736      0.000000000      0.000389767      0.001535351      0.000393412 
    60.000000000      0.000000000      0.186421588      0.808925504      0.000396395      0.001524802      0.000397647      0.000000000      0.000015215      0.000000000      0.000396394      0.001524802      0.000397651 
    60.500000000      0.000000000      0.191978898      0.803389869      0.000397732      0.001508808      0.000401224      0.000000000      0.000015705      0.000000000      0.000397731      0.001508808      0.000401227 
    61.000000000      0.000000000      0.196637272      0.798786145      0.000389951      0.001485769      0.000404467      0.000000000      0.000016208      0.000000000      0.000389950      0.001485769      0.000404469 
    61.500000000      0.000000000      0.201291514      0.794216090      0.000373415      0.001454724      0.000409749      0.000000000      0.000016621      0.000000000      0.000373415      0.001454723      0.000409749 
    62.000000000      0.000000000      0.205862782      0.789754622      0.000350642      0.001415426      0.000416715      0.000000000      0.000017032      0.000000000      0.000350641      0.001415426      0.000416714 
    62.500000000      0.000000000      0.209859257      0.785883714      0.000329834      0.001368229      0.000421753      0.000000000      0.000017399      0.000000000      0.000329833      0.001368228      0.000421751 
    63.000000000      0.000000000      0.212675870      0.783185933      0.000318994      0.001314217      0.000427025      0.000000000      0.000017726      0.000000000      0.000318993      0.001314217      0.000427023 
    63.500000000      0.000000000      0.213331983      0.782613787      0.000328580      0.001256179      0.000433363      0.000000000      0.000017990      0.000000000      0.000328578      0.001256180      0.000433361 
    64.000000000      0.000000000      0.214519386      0.781435978      0.000381444      0.001195146      0.000436662      0.000000000      0.000018133      0.000000000      0.000381443      0.001195147      0.000436660 
    64.500000000      0.000000000      0.215605195      0.780455587      0.000393655      0.001133626      0.000433275      0.000000000      0.000018109      0.000000000      0.000393654      0.001133626      0.000433273 
    65.000000000      0.000000000      0.215753982      0.780431251      0.000409157      0.001075724      0.000413600      0.000000000      0.000017808      0.000000000      0.000409156      0.001075725      0.000413597 
    65.500000000      0.000000000      0.214400570      0.781888699      0.000429600      0.001024862      0.000392368      0.000000000      0.000017073      0.000000000      0.000429599      0.001024863      0.000392365 
    66.000000000      0.000000000      0.211243925      0.785121852      0.000450821      0.000983883      0.000374463      0.000000000      0.000015890      0.000000000      0.000450821      0.000983884      0.000374461 
    66.500000000      0.000000000      0.207583777      0.788817099      0.000474697      0.000953740      0.000363938      0.000000000      0.000014374      0.000000000      0.000474697      0.000953741      0.000363936 
    67.000000000      0.000000000      0.203687570      0.792710544      0.000501530      0.000934188      0.000358872      0.000000000      0.000012708      0.000000000      0.000501530      0.000934189      0.000358870 
    67.500000000      0.000000000      0.199718985      0.796652192      0.000527533      0.000922312      0.000359006      0.000000000      0.000011122      0.000000000      0.000527533      0.000922313      0.000359004 
    68.000000000      0.000000000      0.197075048      0.799255237      0.000546974      0.000914563      0.000368380      0.000000000      0.000009881      0.000000000      0.000546974      0.000914564      0.000368378 
    68.500000000      0.000000000      0.193672257      0.802616711      0.000555732      0.000907664      0.000387535      0.000000000      0.000009170      0.000000000      0.000555732      0.000907665      0.000387534 
    69.000000000      0.000000000      0.189909405      0.806340076      0.000560851      0.000899538      0.000410385      0.000000000      0.000008970      0.000000000      0.000560851      0.000899539      0.000410385 
    69.500000000      0.000000000      0.187076718      0.809127337      0.000570650      0.000889994      0.000432780      0.000000000      0.000009096      0.000000000      0.000570650      0.000889995      0.000432781 
    70.000000000      0.000000000      0.185826333      0.810316818      0.000587666      0.000880773      0.000455328      0.000000000      0.000009313      0.000000000      0.000587666      0.000880773      0.000455329 
    70.500000000      0.000000000      0.186114387      0.809960878      0.000606680      0.000874633      0.000476338      0.000000000      0.000009433      0.000000000      0.000606679      0.000874633      0.000476339 
